molecule_chembl_id,canonical_smiles,bioactivity_class,MW,LogP,NumHDonors,NumHAcceptors,pIC50
CHEMBL386916,COc1ccc(F)cc1C(C)(C)CC(O)(Cn1ccc(=O)c2cnccc21)C(F)(F)F,intermediate,448.00600000000014,7.250900000000006,1.0,3.0,5.698970004336019
CHEMBL219140,COc1ccc(F)cc1C(C)(C)CC(O)(Cn1ccc(=O)c2ncccc21)C(F)(F)F,intermediate,448.00600000000014,7.250900000000006,1.0,3.0,5.698970004336019
CHEMBL219068,COc1ccc(F)cc1C(C)(C)CC(O)(Cn1cnc(=O)c2ccccc21)C(F)(F)F,intermediate,413.5610000000001,6.597500000000006,1.0,3.0,5.698970004336019
CHEMBL373498,COc1ccc(F)cc1C(C)(C)CC(O)(Cn1cnc2ccccc21)C(F)(F)F,intermediate,427.58800000000014,6.987600000000007,1.0,3.0,5.698970004336019
CHEMBL218976,COc1ccc(F)cc1C(C)(C)CC(O)(CN1CCCc2ccccc21)C(F)(F)F,intermediate,425.57200000000006,7.068200000000006,1.0,3.0,5.698970004336019
CHEMBL386465,COc1ccc(F)cc1C(C)(C)CC(O)(Cn1ccc(=O)c2ccccc21)C(F)(F)F,intermediate,377.52800000000013,6.321000000000007,1.0,3.0,6.327902142064283
CHEMBL219314,COc1ccc(F)cc1C(C)(C)CC(O)(CN1CCC(=O)c2ccccc21)C(F)(F)F,active,377.5280000000001,6.321000000000006,1.0,3.0,7.045757490560675
CHEMBL386915,COc1ccc(F)cc1C(C)(C)CC(O)(CN1CCOc2ccccc21)C(F)(F)F,intermediate,363.5010000000001,5.930900000000006,1.0,3.0,6.1938200260161125
CHEMBL373567,Cc1ccc(O)cc1C(C)(C)CC(O)(Cn1ccc(=O)c2ccccc21)C(F)(F)F,intermediate,369.5050000000001,6.008000000000005,1.0,3.0,5.698970004336019
CHEMBL219973,CC(C)(CC(O)(Cn1ccc(=O)c2ccccc21)C(F)(F)F)c1cc(F)ccc1O,intermediate,431.5510000000002,6.736600000000006,1.0,3.0,6.017728766960431
CHEMBL219069,CC(C)(CC(O)(Cn1ccc(=O)c2ccccc21)C(F)(F)F)c1ccccc1,active,367.4640000000001,5.679900000000006,1.0,3.0,6.97469413473523
CHEMBL373497,CC(C)(CC(O)(Cn1ccc(=O)c2ccccc21)C(F)(F)F)c1cccc2c1OCC2,intermediate,433.59200000000016,7.064700000000006,1.0,3.0,7.318758762624412
CHEMBL219207,CC(C)(CC(O)(Cn1ccc(=O)c2ccccc21)C(F)(F)F)c1ccc(F)cc1O,intermediate,415.6020000000001,6.925600000000006,1.0,3.0,6.468521082957745
CHEMBL219561,COc1ccc(C)c(C(C)(C)CC(O)(Cn2ccc(=O)c3ccccc32)C(F)(F)F)c1,active,403.9250000000001,6.101700000000006,1.0,3.0,6.279840696594043
CHEMBL384081,Cc1ccc(O)c(C(C)(C)CC(O)(Cn2ccc(=O)c3ccccc32)C(F)(F)F)c1,active,448.3760000000002,6.257800000000005,1.0,3.0,6.795880017344075
CHEMBL216173,Cc1ccc(F)cc1C(C)(C)CC(O)(Cn1ccc(=O)c2ccccc21)C(F)(F)F,active,429.6040000000001,5.406500000000006,1.0,3.0,6.619788758288394
CHEMBL425970,Cc1ccccc1C(C)(C)CC(O)(Cn1ccc(=O)c2ccccc21)C(F)(F)F,active,499.6760000000002,5.485200000000005,1.0,5.0,6.619788758288394
CHEMBL375838,CC(C)(CC(O)(Cn1ccc(=O)c2ccccc21)C(F)(F)F)c1ccccc1O,active,494.6350000000002,4.818700000000005,1.0,5.0,6.255707016877324
CHEMBL390644,CN(C)c1ccc([C@H]2C[C@@]3(C)[C@@H](CC[C@@]3(O)C#Cc3ccccc3)[C@@H]3OCC4=CC(=O)CCC4=C32)cc1,active,494.6350000000002,4.818700000000005,1.0,5.0,8.853871964321762
CHEMBL231515,CN(C)CC#C[C@]1(O)CC[C@H]2[C@@H]3OCC4=CC(=O)CCC4=C3[C@@H](c3ccc(N(C)C)cc3)C[C@@]21C,active,494.6350000000002,4.818700000000005,1.0,5.0,6.0
CHEMBL428012,COCC#C[C@]1(O)CC[C@H]2[C@@H]3OCC4=CC(=O)CCC4=C3[C@@](C)(c3ccc(N(C)C)cc3)C[C@@]21C,active,529.6270000000003,5.701900000000007,1.0,4.0,6.221848749616356
CHEMBL231514,CN(C)c1ccc([C@H]2C[C@@]3(C)[C@@H](CC[C@@]3(O)C#CC(C)(C)O)[C@@H]3OCC4=CC(=O)CCC4=C32)cc1,active,549.7550000000003,6.721200000000008,1.0,4.0,6.0
CHEMBL231414,CN(C)c1ccc([C@H]2C[C@@]3(C)[C@@H](CC[C@@]3(O)C#CC(C)(C)C)[C@@H]3OCC4=CC(=O)CCC4=C32)cc1,active,518.6570000000003,5.295380000000005,1.0,5.0,6.732828271596986
CHEMBL231413,CN(C)c1ccc([C@H]2C[C@@]3(C)[C@@H](CC[C@@]3(O)C#CC(F)(F)F)[C@@H]3OCC4=CC(=O)CCC4=C32)cc1,active,523.6730000000003,5.432300000000006,1.0,5.0,8.031517051446064
CHEMBL428011,CN(C)c1ccc([C@H]2C[C@@]3(C)[C@@H](CC[C@@]3(O)C#CC3CC3)[C@@H]3OCC4=CC(=O)CCC4=C32)cc1,active,561.6440000000001,6.442500000000008,1.0,4.0,8.017728766960431
CHEMBL231111,C#C[C@]1(O)CC[C@H]2[C@@H]3OCC4=CC(=O)CCC4=C3[C@@H](c3ccc(N(C)C)cc3)C[C@@]21C,active,507.6740000000003,5.732120000000006,1.0,4.0,7.721246399047171
CHEMBL230901,CC#C[C@]1(O)CC[C@H]2[C@@H]3OCC4=CC(=O)CCC4=C3[C@@H](c3ccc(N(C)C)cc3)C[C@@]21C,active,572.543,6.1862000000000075,1.0,4.0,8.1249387366083
CHEMBL1276308,CC#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@@H](c3ccc(N(C)C)cc3)C[C@@]21C,active,528.0920000000002,6.077100000000008,1.0,4.0,8.853871964321762
CHEMBL388170,C=CC[S+]([O-])CC1=CC(C)(C)Nc2ccc(-c3ccccc3OC)cc21,active,511.6370000000002,5.5628000000000055,1.0,4.0,5.698970004336019
CHEMBL203885,C=CCSCC1=CC(C)(C)Nc2ccc(-c3ccccc3OC)cc21,active,561.6440000000001,6.442500000000008,1.0,4.0,6.337242168318426
CHEMBL228610,C=CCOC(C)C1=CC(C)(C)Nc2ccc(-c3ccccc3OC)cc21,active,507.6740000000003,5.732120000000006,1.0,4.0,6.318758762624412
CHEMBL202897,C=CCOCC1=CC(C)(C)Nc2ccc(-c3ccccc3OC)cc21,active,528.0920000000002,6.077100000000008,1.0,4.0,5.698970004336019
CHEMBL396997,C=CCSC(C)C1=CC(C)(C)Nc2ccc(-c3ccccc3OC)cc21,active,511.6370000000002,5.5628000000000055,1.0,4.0,6.221848749616356
CHEMBL228611,C=CCOC(CC)C1=CC(C)(C)Nc2ccc(-c3ccccc3OC)cc21,active,561.6440000000001,6.442500000000008,1.0,4.0,6.481486060122113
CHEMBL228766,C=CCOC(CCc1ccccc1)C1=CC(C)(C)Nc2ccc(-c3ccccc3OC)cc21,active,507.6740000000004,5.732120000000006,1.0,4.0,6.0
CHEMBL228715,C=CCOC(Cc1ccccc1)C1=CC(C)(C)Nc2ccc(-c3ccccc3OC)cc21,active,572.543,6.1862000000000075,1.0,4.0,5.920818753952375
CHEMBL395536,C=CCOC(C1=CC(C)(C)Nc2ccc(-c3ccccc3OC)cc21)c1ccccc1,active,528.0920000000002,6.077100000000008,1.0,4.0,5.698970004336019
CHEMBL228663,C=CCOC(CC=C)C1=CC(C)(C)Nc2ccc(-c3ccccc3OC)cc21,active,511.6370000000002,5.5628000000000055,1.0,4.0,6.356547323513812
CHEMBL228661,C=CCOC(CCC)C1=CC(C)(C)Nc2ccc(-c3ccccc3OC)cc21,active,493.6470000000002,5.4237000000000055,1.0,4.0,5.698970004336019
CHEMBL395535,C=CCOC(C1=CC(C)(C)Nc2ccc(-c3ccccc3OC)cc21)C(C)C,active,431.57600000000014,4.395300000000004,1.0,4.0,6.022276394711152
CHEMBL228767,COc1ccccc1-c1ccc2c(c1)C(C(C)OC)=CC(C)(C)N2,intermediate,392.4670000000002,1.8957000000000002,3.0,5.0,6.267606240177032
CHEMBL395051,COc1ccccc1-c1ccc2c(c1)C(C(C)OCCC1CCCCC1)=CC(C)(C)N2,intermediate,356.4910000000001,4.002660000000003,2.0,2.0,5.698970004336019
CHEMBL430004,COc1ccccc1-c1ccc2c(c1)C(C(C)OCCc1ccc(Cl)cc1)=CC(C)(C)N2,intermediate,356.4910000000001,4.002660000000003,2.0,2.0,6.031517051446065
CHEMBL242872,COc1ccccc1-c1ccc2c(c1)C(C(C)OCCc1cccc(Cl)c1)=CC(C)(C)N2,intermediate,440.65300000000025,6.447600000000007,2.0,2.0,5.721246399047171
CHEMBL388017,COc1ccccc1-c1ccc2c(c1)C(C(C)OCCc1ccccc1Cl)=CC(C)(C)N2,intermediate,356.4910000000001,4.002660000000003,2.0,2.0,5.698970004336019
CHEMBL394345,COc1ccccc1-c1ccc2c(c1)C(C(C)OCCc1ccccc1)=CC(C)(C)N2,active,417.7450000000001,5.037600000000003,2.0,2.0,5.698970004336019
CHEMBL228932,COc1ccccc1-c1ccc2c(c1)C(C(C)OCCCc1ccccc1)=CC(C)(C)N2,active,417.7450000000001,5.037600000000003,2.0,2.0,5.698970004336019
CHEMBL394344,COc1ccccc1-c1ccc2c(c1)C(C(C)OC/C=C/c1ccccc1)=CC(C)(C)N2,active,383.30000000000007,4.3842000000000025,2.0,2.0,5.698970004336019
CHEMBL228878,CC/C=C/COC(C)C1=CC(C)(C)Nc2ccc(-c3ccccc3OC)cc21,intermediate,383.30000000000007,4.3842000000000025,2.0,2.0,5.795880017344075
CHEMBL394343,COc1ccccc1-c1ccc2c(c1)C(C(C)OCC=C(C)C)=CC(C)(C)N2,active,356.4910000000001,4.200800000000003,2.0,2.0,6.008773924307505
CHEMBL397018,C/C=C/COC(C)C1=CC(C)(C)Nc2ccc(-c3ccccc3OC)cc21,intermediate,370.51800000000014,4.374900000000004,2.0,2.0,5.886056647693163
CHEMBL206278,C=CCSCC1=CC(C)(C)Nc2ccc(-c3cc(F)ccc3OC)cc21,active,510.91900000000015,4.782200000000002,3.0,5.0,5.853871964321762
CHEMBL242675,COc1ccc(F)cc1-c1ccc2c(c1)C(C(C)OCCc1ccccc1)=CC(C)(C)N2,active,512.4790000000002,4.132400000000002,3.0,6.0,5.886056647693163
CHEMBL395506,C=CCOC(C)C1=CC(C)(C)Nc2ccc(-c3cc(F)ccc3OC)cc21,active,512.4790000000002,4.132400000000002,3.0,6.0,6.345823458122039
CHEMBL379024,COc1ccc(F)cc1-c1ccc2c(c1)C(CSCCc1ccccc1)=CC(C)(C)N2,active,510.91900000000015,4.782200000000002,3.0,5.0,5.698970004336019
CHEMBL382785,COc1ccccc1-c1ccc2c(c1)C(CSCCc1ccccc1)=CC(C)(C)N2,active,339.4390000000001,5.737770000000005,1.0,3.0,5.698970004336019
CHEMBL537887,C=CCOC(C)C1=CC(C)(C)Nc2ccc(-c3cc(F)ccc3OC)cc21.Cl,active,348.8740000000001,6.519490000000004,1.0,2.0,6.2076083105017466
CHEMBL541908,Br.C=CCOC(C)C1=CC(C)(C)Nc2ccc(-c3cc(F)ccc3OC)cc21,active,308.38500000000005,3.5678800000000024,1.0,4.0,6.769551078621726
CHEMBL1276308,CC#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@@H](c3ccc(N(C)C)cc3)C[C@@]21C,active,292.34200000000004,2.9317800000000007,1.0,4.0,8.853871964321762
CHEMBL397191,CN(C)c1ccc([C@H]2C[C@@]3(C)[C@@H](CC[C@@]3(O)C#Cc3ccsc3)[C@@H]3OCC4=CC(=O)CCC4=C32)cc1,active,306.3690000000001,3.734180000000002,1.0,5.0,8.795880017344075
CHEMBL232828,CN(C)c1ccc([C@H]2C[C@@]3(C)[C@@H](CC[C@@]3(O)C#Cc3ccncc3)[C@@H]3OCC4=CC(=O)CCC4=C32)cc1,active,322.4370000000001,4.691170000000003,1.0,4.0,7.4089353929735005
CHEMBL232434,CN(C)c1ccc([C@H]2C[C@@]3(C)[C@@H](CC[C@@]3(O)C#Cc3cccnc3)[C@@H]3OCC4=CC(=O)CCC4=C32)cc1,active,306.3690000000001,3.734180000000002,1.0,5.0,7.6777807052660805
CHEMBL429618,CN(C)c1ccc([C@H]2C[C@@]3(C)[C@@H](CC[C@@]3(O)C#Cc3ccccn3)[C@@H]3OCC4=CC(=O)CCC4=C32)cc1,intermediate,392.4670000000002,1.8957000000000002,3.0,5.0,7.468521082957745
CHEMBL397239,CN(C)c1ccc([C@H]2C[C@@]3(C)[C@@H](CC[C@@]3(O)C#Cc3cc(F)cc(F)c3)[C@@H]3OCC4=CC(=O)CCC4=C32)cc1,active,398.43999999999994,5.818300000000005,1.0,2.0,9.040958607678906
CHEMBL231798,CN(C)c1ccc([C@H]2C[C@@]3(C)[C@@H](CC[C@@]3(O)C#Cc3ccc(C(C)(C)C)cc3)[C@@H]3OCC4=CC(=O)CCC4=C32)cc1,intermediate,384.41299999999995,5.428200000000005,1.0,2.0,7.709965388637482
CHEMBL397212,CN(C)c1ccc([C@H]2C[C@@]3(C)[C@@H](CC[C@@]3(O)C#Cc3ccc(C#N)cc3)[C@@H]3OCC4=CC(=O)CCC4=C32)cc1,intermediate,370.38599999999997,5.0381000000000045,1.0,2.0,8.431798275933005
CHEMBL396983,COc1ccc(C#C[C@]2(O)CC[C@H]3[C@@H]4OCC5=CC(=O)CCC5=C4[C@@H](c4ccc(N(C)C)cc4)C[C@@]32C)cc1,intermediate,356.359,4.952100000000003,1.0,2.0,8.494850021680094
CHEMBL242821,CN(C)c1ccc([C@H]2C[C@@]3(C)[C@@H](CC[C@@]3(O)C#Cc3ccc(C(F)(F)F)cc3)[C@@H]3OCC4=CC(=O)CCC4=C32)cc1,active,482.4300000000002,4.243920000000003,2.0,6.0,9.1249387366083
CHEMBL232223,Cc1ccc(C#C[C@]2(O)CC[C@H]3[C@@H]4OCC5=CC(=O)CCC5=C4[C@@H](c4ccc(N(C)C)cc4)C[C@@]32C)cc1,intermediate,384.413,5.346520000000004,1.0,2.0,8.795880017344075
CHEMBL390700,CN(C)c1ccc([C@H]2C[C@@]3(C)[C@@H](CC[C@@]3(O)C#Cc3ccc(Br)cc3)[C@@H]3OCC4=CC(=O)CCC4=C32)cc1,intermediate,384.413,5.346520000000004,1.0,2.0,9.0268721464003
CHEMBL232428,CN(C)c1ccc([C@H]2C[C@@]3(C)[C@@H](CC[C@@]3(O)C#Cc3ccc(Cl)cc3)[C@@H]3OCC4=CC(=O)CCC4=C32)cc1,intermediate,384.413,5.346520000000004,1.0,2.0,9.214670164989233
CHEMBL232219,CN(C)c1ccc([C@H]2C[C@@]3(C)[C@@H](CC[C@@]3(O)C#Cc3ccc(F)cc3)[C@@H]3OCC4=CC(=O)CCC4=C32)cc1,intermediate,404.831,5.691500000000004,1.0,2.0,9.568636235841012
CHEMBL245134,CN(C)c1ccc([C@H]2C[C@@]3(C)[C@@H](CC[C@@]3(O)C#Cc3cccc(C(F)(F)F)c3)[C@@H]3OCC4=CC(=O)CCC4=C32)cc1,active,449.282,5.800600000000004,1.0,2.0,8.568636235841012
CHEMBL395706,Cc1cccc(C#C[C@]2(O)CC[C@H]3[C@@H]4OCC5=CC(=O)CCC5=C4[C@@H](c4ccc(N(C)C)cc4)C[C@@]32C)c1,intermediate,404.831,5.691500000000004,1.0,2.0,8.537602002101044
CHEMBL245131,CN(C)c1ccc([C@H]2C[C@@]3(C)[C@@H](CC[C@@]3(O)C#Cc3cccc(Cl)c3)[C@@H]3OCC4=CC(=O)CCC4=C32)cc1,intermediate,388.376,5.1772000000000045,1.0,2.0,7.903089986991944
CHEMBL244972,CN(C)c1ccc([C@H]2C[C@@]3(C)[C@@H](CC[C@@]3(O)C#Cc3cccc(F)c3)[C@@H]3OCC4=CC(=O)CCC4=C32)cc1,intermediate,400.41200000000003,5.046700000000004,1.0,3.0,9.0
CHEMBL396784,CN(C)c1ccc([C@H]2C[C@@]3(C)[C@@H](CC[C@@]3(O)C#Cc3ccccc3C(F)(F)F)[C@@H]3OCC4=CC(=O)CCC4=C32)cc1,intermediate,404.831,5.691500000000004,1.0,2.0,8.494850021680094
CHEMBL232847,Cc1ccccc1C#C[C@]1(O)CC[C@H]2[C@@H]3OCC4=CC(=O)CCC4=C3[C@@H](c3ccc(N(C)C)cc3)C[C@@]21C,intermediate,395.396,4.909780000000004,1.0,3.0,8.236572006437063
CHEMBL396451,CN(C)c1ccc([C@H]2C[C@@]3(C)[C@@H](CC[C@@]3(O)C#Cc3ccccc3Br)[C@@H]3OCC4=CC(=O)CCC4=C32)cc1,intermediate,420.446,6.1913000000000045,1.0,2.0,8.065501548756432
CHEMBL394860,CN(C)c1ccc([C@H]2C[C@@]3(C)[C@@H](CC[C@@]3(O)C#Cc3ccccc3Cl)[C@@H]3OCC4=CC(=O)CCC4=C32)cc1,intermediate,420.446,6.191300000000005,1.0,2.0,8.958607314841775
CHEMBL233249,CN(C)c1ccc([C@H]2C[C@@]3(C)[C@@H](CC[C@@]3(O)C#Cc3ccccc3F)[C@@H]3OCC4=CC(=O)CCC4=C32)cc1,active,395.396,4.909780000000004,1.0,3.0,8.853871964321762
CHEMBL390644,CN(C)c1ccc([C@H]2C[C@@]3(C)[C@@H](CC[C@@]3(O)C#Cc3ccccc3)[C@@H]3OCC4=CC(=O)CCC4=C32)cc1,intermediate,398.396,4.850600000000004,1.0,3.0,8.853871964321762
CHEMBL230901,CC#C[C@]1(O)CC[C@H]2[C@@H]3OCC4=CC(=O)CCC4=C3[C@@H](c3ccc(N(C)C)cc3)C[C@@]21C,active,439.27600000000007,6.344900000000004,1.0,2.0,8.1249387366083
CHEMBL384467,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,intermediate,439.27600000000007,6.344900000000004,1.0,2.0,5.698970004336019
CHEMBL395795,Cc1cc(C)c(S(=O)(=O)N[C@@H](C)Cc2c[nH]c3ccccc23)c(C)c1,active,398.44000000000005,5.654940000000005,1.0,2.0,5.920818753952375
CHEMBL243863,Cc1cc(C)c(S(=O)(=O)N[C@H](C)Cc2c[nH]c3ccccc23)c(C)c1,intermediate,439.27599999999995,6.344900000000005,1.0,2.0,5.698970004336019
CHEMBL242812,CC(Cc1c[nH]c2ccccc12)NS(=O)(=O)c1c(C(C)C)cc(C(C)C)cc1C(C)C,intermediate,439.27600000000007,6.344900000000005,1.0,2.0,5.698970004336019
CHEMBL232452,Cc1cc(C)c(S(=O)(=O)NC(C)Cc2c[nH]c3ccccc23)c(C)c1,intermediate,439.27600000000007,6.344900000000005,1.0,2.0,5.853871964321762
CHEMBL396029,CC(Cc1c[nH]c2ccccc12)NS(=O)(=O)c1c(Cl)cc(Cl)cc1Cl,intermediate,429.84100000000007,5.5631800000000045,1.0,3.0,6.2441251443275085
CHEMBL232250,CC(Cc1c[nH]c2ccccc12)NS(=O)(=O)c1cc(Cl)c(Cl)cc1Cl,intermediate,418.85800000000006,5.999920000000005,1.0,2.0,6.356547323513812
CHEMBL233660,CC(Cc1c[nH]c2ccccc12)NS(=O)(=O)c1c(Cl)cccc1Cl,intermediate,432.841,5.504000000000004,1.0,3.0,6.769551078621726
CHEMBL233659,CC(Cc1c[nH]c2ccccc12)NS(=O)(=O)c1ccc(Cl)cc1Cl,intermediate,434.47300000000007,6.499720000000005,1.0,2.0,5.698970004336019
CHEMBL231803,CC(Cc1c[nH]c2ccccc12)NS(=O)(=O)c1ccc(C(C)C)cc1,active,429.841,5.563180000000004,1.0,3.0,6.0
CHEMBL233038,CC(Cc1c[nH]c2ccccc12)NS(=O)(=O)c1ccc(C(C)(C)C)cc1,active,413.386,5.048880000000004,1.0,3.0,5.698970004336019
CHEMBL234988,Nc1c(C(=O)NCC(O)(CC2(c3cc(F)ccc3Cl)CCC2)C(F)(F)F)cnn1-c1ccccc1,intermediate,423.4500000000001,5.526620000000005,1.0,3.0,6.0
CHEMBL235208,COc1ccc(F)cc1C(C)(C)CC(O)(CNC(=O)c1cnn(-c2ccc(F)cc2)c1N)C(F)(F)F,active,423.4500000000001,5.526620000000005,1.0,3.0,6.0
CHEMBL235208,COc1ccc(F)cc1C(C)(C)CC(O)(CNC(=O)c1cnn(-c2ccc(F)cc2)c1N)C(F)(F)F,intermediate,434.473,6.499720000000005,1.0,2.0,6.0
CHEMBL234988,Nc1c(C(=O)NCC(O)(CC2(c3cc(F)ccc3Cl)CCC2)C(F)(F)F)cnn1-c1ccccc1,active,445.4560000000001,6.062980000000005,1.0,3.0,6.0
CHEMBL429996,CCC(CC)n1c(=S)[nH]c2ccc(-c3cc(F)cc(C#N)c3)cc21,intermediate,277.24499999999995,4.252680000000002,0.0,2.0,8.443697499232712
CHEMBL241437,CCC(CC)n1c(=S)[nH]c2ccc(-c3ccc(F)c(Cl)c3)cc21,inactive,263.21799999999996,3.9496800000000007,1.0,2.0,7.4723700991286615
CHEMBL438506,CCC(CC)n1c(=O)[nH]c2ccc(-c3ccc(C#N)n3C)cc21,intermediate,263.21799999999996,3.9496800000000007,1.0,2.0,7.931814138253839
CHEMBL438138,Cn1c(C#N)ccc1-c1ccc2[nH]c(=O)n(C3CCC3)c2c1,intermediate,277.24499999999995,4.2526800000000025,0.0,2.0,7.962573502059376
CHEMBL188780,Cn1c(C#N)ccc1-c1ccc2nc(O)n(C3CCCC3)c2c1,intermediate,277.24499999999995,4.252680000000002,0.0,2.0,8.2518119729938
CHEMBL239957,Cn1c(C#N)ccc1-c1ccc2[nH]c(=S)n(C3CCCC3)c2c1,active,337.2060000000001,5.534200000000002,2.0,3.0,9.397940008672037
CHEMBL188780,Cn1c(C#N)ccc1-c1ccc2nc(O)n(C3CCCC3)c2c1,active,353.3970000000001,5.042680000000004,1.0,4.0,7.581698708680254
CHEMBL384467,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,active,379.2870000000001,6.338700000000005,1.0,3.0,5.698970004336019
CHEMBL236406,COc1ccc(F)cc1C(C)(C)CC(O)(CCCc1ccccc1)C(F)(F)F,active,373.3840000000001,5.079200000000005,1.0,5.0,6.130768280269024
CHEMBL396669,COc1ccc(F)cc1C(C)(C)CC(O)(CCc1ccccc1)C(F)(F)F,active,353.3970000000001,5.042680000000004,1.0,4.0,5.886056647693163
CHEMBL400628,COc1ccc(F)cc1C(C)(C)CC(O)(Cc1ccccc1)C(F)(F)F,active,353.3970000000001,5.042680000000004,1.0,4.0,5.795880017344075
CHEMBL236403,COc1ccc(F)cc1C(C)(C)CC(O)(c1ccccc1)C(F)(F)F,active,362.83200000000005,5.824400000000004,1.0,3.0,5.795880017344075
CHEMBL263091,COc1ccc(F)cc1C(C)(C)CC(O)(C(=O)Nc1ccc2c(=O)onc(C)c2c1)C(F)(F)F,active,509.8200000000001,8.268700000000003,1.0,3.0,7.657577319177793
CHEMBL235060,COc1ccc(F)cc1C(C)(C)CC(O)(Cc1ccc(C)cc1)C(F)(F)F,active,427.3310000000001,6.977000000000005,1.0,3.0,5.698970004336019
CHEMBL236748,COc1ccc(F)cc1C(C)(C)CC(O)(Cc1cccc(C)c1)C(F)(F)F,active,392.886,6.323600000000004,1.0,3.0,5.978810700930062
CHEMBL236747,COc1ccc(F)cc1C(C)(C)CC(O)(Cc1ccccc1C)C(F)(F)F,active,398.915,6.385100000000005,1.0,4.0,5.94692155651658
CHEMBL391076,COc1ccc(F)cc1C(C)(C)CC(O)(Cc1cccc(Cl)c1)C(F)(F)F,active,344.84200000000004,5.685300000000004,1.0,3.0,5.698970004336019
CHEMBL392309,COc1ccc(F)cc1C(C)(C)CC(O)(Cc1ccccc1Br)C(F)(F)F,active,379.2870000000001,6.338700000000005,1.0,3.0,6.29073003902417
CHEMBL237595,COc1ccc(F)cc1C(C)(C)CC(O)(Cc1ccccc1Cl)C(F)(F)F,active,379.2870000000001,6.338700000000004,1.0,3.0,5.698970004336019
CHEMBL237385,COc1ccc(F)cc1C(C)(C)CC(O)(Cc1ccccc1F)C(F)(F)F,active,351.2330000000001,5.558500000000004,1.0,3.0,5.698970004336019
CHEMBL235536,COc1ccc(CC(O)(CC(C)(C)c2cc(F)ccc2OC)C(F)(F)F)cc1,active,362.44500000000005,5.475000000000004,1.0,3.0,5.847711655616943
CHEMBL429627,COc1ccc(F)cc1C(C)(C)CC(O)(Cc1ccc(Cl)cc1)C(F)(F)F,active,377.3070000000001,5.179100000000004,1.0,3.0,5.698970004336019
CHEMBL401219,COc1ccc(F)cc1C(C)(C)CC(O)(Cc1cccc(C#N)c1)C(F)(F)F,active,346.37700000000007,5.310100000000004,1.0,3.0,5.698970004336019
CHEMBL238044,COc1ccc(F)cc1C(C)(C)CC(O)(Cc1ccc2ccccc2c1)C(F)(F)F,active,296.301,4.1615800000000025,1.0,3.0,5.698970004336019
CHEMBL237843,COc1ccc(F)cc1C(C)(C)CC(O)(Cc1cccc2ccccc12)C(F)(F)F,active,305.73600000000005,4.9433000000000025,1.0,2.0,5.698970004336019
CHEMBL429987,COc1ccc(F)cc1C(C)(C)CC(O)(Cc1ccc(C#N)cc1)C(F)(F)F,intermediate,437.33700000000016,6.5846000000000044,1.0,3.0,6.462180904926726
CHEMBL391917,COc1ccc(F)cc1C(C)(C)CC(O)(Cc1ccc(C=O)cc1)C(F)(F)F,intermediate,423.3100000000001,6.716100000000004,1.0,3.0,5.698970004336019
CHEMBL392568,COc1ccc(F)cc1C(C)(C)CC(O)(Cc1ccc(Cl)cc1Cl)C(F)(F)F,active,389.29300000000006,5.792800000000004,1.0,3.0,6.1771783546968955
CHEMBL237807,COc1ccc(F)cc1C(C)(C)CC(O)(Cc1cccc(Cl)c1Cl)C(F)(F)F,active,375.266,5.4043000000000045,1.0,3.0,5.886056647693163
CHEMBL393392,COc1ccc(F)cc1C(C)(C)CC(O)(Cc1cc(C)cc(C)c1)C(F)(F)F,active,361.2390000000001,5.014200000000003,1.0,3.0,6.450996737974212
CHEMBL235688,COc1ccc(F)cc1C(C)(C)CC(O)(Cc1c(Cl)cccc1Cl)C(F)(F)F,active,351.2330000000001,5.558500000000003,1.0,3.0,5.698970004336019
CHEMBL235480,COc1ccc(F)cc1C(C)(C)CC(O)(Cc1cc(Cl)cc(Cl)c1)C(F)(F)F,intermediate,492.98900000000003,5.570300000000003,1.0,2.0,5.698970004336019
CHEMBL237377,COc1ccc(F)cc1C(C)(C)CC(O)(Cc1cc(Cl)ccc1Cl)C(F)(F)F,active,429.6040000000001,5.406500000000006,1.0,3.0,5.698970004336019
CHEMBL235689,COc1ccc(F)cc1C(C)(C)CC(O)(Cc1cc(Cl)cc(C#N)c1)C(F)(F)F,active,478.5690000000002,5.826900000000007,1.0,3.0,5.698970004336019
CHEMBL392499,COc1ccc(F)cc1C(C)(C)CC(O)(Cc1cc(C)cc(Cl)c1)C(F)(F)F,active,506.6230000000003,6.871100000000008,0.0,4.0,5.698970004336019
CHEMBL392289,COc1ccc(F)cc1C(C)(C)CC(O)(Cc1ccc(C=O)cc1Cl)C(F)(F)F,active,508.59500000000025,6.148600000000007,1.0,4.0,5.7447274948966935
CHEMBL235280,COc1ccc(F)cc1C(C)(C)CC(O)(Cc1ccc(C)c2ccccc12)C(F)(F)F,active,536.6490000000002,7.192800000000008,0.0,5.0,5.920818753952375
